2009 33 2009-08-13 2009-08-19 16.51  0.86 1651
2009 34 2009-08-20 2009-08-26 17.75  1.00 1284
2009 35 2009-08-27 2009-09-02 16.54  0.51 1651
2009 36 2009-09-03 2009-09-09 16.47  0.37 1651
2009 37 2009-09-10 2009-09-16 15.89  0.40 1651
2009 38 2009-09-17 2009-09-23 15.31  0.34 1651
2009 39 2009-09-24 2009-09-30 14.48  0.29 1651
2009 40 2009-10-01 2009-10-07 14.43  0.27 1651
2009 41 2009-10-08 2009-10-14 13.66  0.40 1651
2009 42 2009-10-15 2009-10-21 12.09  0.41 1651
2009 43 2009-10-22 2009-10-28 11.69  0.44 1651
2009 44 2009-10-29 2009-11-04 11.38  0.31 1651
2009 45 2009-11-05 2009-11-11 11.08  0.32 1651
2009 46 2009-11-12 2009-11-18 11.29  0.32 1651
2009 47 2009-11-19 2009-11-25 10.89  0.45 1651
2009 48 2009-11-26 2009-12-02 11.07  0.57 1647
2009 49 2009-12-03 2009-12-09 11.01  0.38 1567
2009 50 2009-12-10 2009-12-16 10.17  0.59 1647
2009 51 2009-12-17 2009-12-23  8.64  0.34 340
2009 52 2009-12-24 2009-12-30  7.68  0.40 1651
2010 01 2010-01-01 2010-01-07  6.95  0.45 424
2010 02 2010-01-08 2010-01-14 9999 9999 0
2010 03 2010-01-15 2010-01-21  6.09  0.49 820
2010 04 2010-01-22 2010-01-28  5.93  0.44 1648
2010 05 2010-01-29 2010-02-04  5.73  0.25 27
2010 06 2010-02-05 2010-02-11  4.03  0.71 989
2010 07 2010-02-12 2010-02-18  4.48  0.51 626
2010 08 2010-02-19 2010-02-25  4.12  0.44 1651
2010 09 2010-02-26 2010-03-04  4.23  0.57 1222
2010 10 2010-03-05 2010-03-11  5.30  0.29 1651
2010 11 2010-03-12 2010-03-18  5.45  0.37 1651
2010 12 2010-03-19 2010-03-25  5.66  0.31 1651
2010 13 2010-03-26 2010-04-01  5.17  0.76 1626
2010 14 2010-04-02 2010-04-08  5.39  0.50 1544
2010 15 2010-04-09 2010-04-15  5.40  0.38 1651
2010 16 2010-04-16 2010-04-22  5.62  0.34 1651
2010 17 2010-04-23 2010-04-29  6.23  0.49 1651
2010 18 2010-04-30 2010-05-06  6.88  0.31 1651
2010 19 2010-05-07 2010-05-13  7.21  0.25 1651
2010 20 2010-05-14 2010-05-20  7.50  0.22 1651
2010 21 2010-05-21 2010-05-27  8.74  0.34 1651
2010 22 2010-05-28 2010-06-03  9.58  0.62 1651
2010 23 2010-06-04 2010-06-10 10.98  0.57 1651
2010 24 2010-06-11 2010-06-17 11.57  0.70 1651
2010 25 2010-06-18 2010-06-24 12.84  0.78 1501
2010 26 2010-06-25 2010-07-01 13.78  0.86 1651
2010 27 2010-07-02 2010-07-08 16.50  0.82 1651
2010 28 2010-07-09 2010-07-15 18.31  1.00 1581
2010 29 2010-07-16 2010-07-22 16.97  1.30 1341
2010 30 2010-07-23 2010-07-29 17.19  0.66 1651
2010 31 2010-07-30 2010-08-05 17.24  0.40 1651
2010 32 2010-08-06 2010-08-12 18.37  0.61 1651
2010 33 2010-08-13 2010-08-19 17.65  0.86 1651
2010 34 2010-08-20 2010-08-26 17.75  1.03 1651
2010 35 2010-08-27 2010-09-02 17.69  0.63 1651
2010 36 2010-09-03 2010-09-09 16.83  0.36 1651
2010 37 2010-09-10 2010-09-16 16.32  0.40 1651
2010 38 2010-09-17 2010-09-23 15.67  0.38 1651
2010 39 2010-09-24 2010-09-30 15.92  0.22 1651
2010 40 2010-10-01 2010-10-07 16.05  0.34 1651
2010 41 2010-10-08 2010-10-14 14.49  0.23 1651
2010 42 2010-10-15 2010-10-21 13.29  0.29 1651
2010 43 2010-10-22 2010-10-28 12.30  0.43 1542
2010 44 2010-10-29 2010-11-04 11.65  0.54 1260
2010 45 2010-11-05 2010-11-11 11.47  0.75 1342
2010 46 2010-11-12 2010-11-18 11.19  1.04 1651
2010 47 2010-11-19 2010-11-25 10.11  0.80 1602
2010 48 2010-11-26 2010-12-02  9.24  0.25 1547
2010 49 2010-12-03 2010-12-09  8.65  0.23 348
2010 50 2010-12-10 2010-12-16  8.38  0.24 1641
2010 51 2010-12-17 2010-12-23  7.75  0.21 59
2010 52 2010-12-24 2010-12-30  7.42  0.28 1651
2011 01 2011-01-01 2011-01-07  7.24  0.28 1638
2011 02 2011-01-08 2011-01-14  7.26  0.31 138
2011 03 2011-01-15 2011-01-21  6.49  0.66 236
2011 04 2011-01-22 2011-01-28  6.67  0.12 9
2011 05 2011-01-29 2011-02-04  5.88  0.51 1178
2011 06 2011-02-05 2011-02-11  6.36  0.31 1493
2011 07 2011-02-12 2011-02-18  5.09  0.61 1651
2011 08 2011-02-19 2011-02-25  4.06  0.72 1628
2011 09 2011-02-26 2011-03-04  4.45  0.67 1651
2011 10 2011-03-05 2011-03-11  4.37  0.79 1651
2011 11 2011-03-12 2011-03-18  4.57  0.58 1651
2011 12 2011-03-19 2011-03-25  4.37  0.78 1608
2011 13 2011-03-26 2011-04-01  3.84  0.71 1651
2011 14 2011-04-02 2011-04-08  3.98  0.57 1651
2011 15 2011-04-09 2011-04-15  4.84  0.40 1651
2011 16 2011-04-16 2011-04-22  5.52  0.21 1651
2011 17 2011-04-23 2011-04-29  5.37  0.51 1309
2011 18 2011-04-30 2011-05-06  6.11  0.45 1651
2011 19 2011-05-07 2011-05-13  5.69  0.52 436
2011 20 2011-05-14 2011-05-20  6.37  0.97 606
2011 21 2011-05-21 2011-05-27  6.83  0.51 351
2011 22 2011-05-28 2011-06-03  9.27  0.51 1411
2011 23 2011-06-04 2011-06-10  9.94  0.75 1651
2011 24 2011-06-11 2011-06-17 10.16  0.40 1606
2011 25 2011-06-18 2011-06-24 11.31  0.83 1610
2011 26 2011-06-25 2011-07-01 12.55  0.88 1453
2011 27 2011-07-02 2011-07-08 13.91  0.71 1504
2011 28 2011-07-09 2011-07-15 15.17  1.19 1619
2011 29 2011-07-16 2011-07-22 14.97  0.92 1651
2011 30 2011-07-23 2011-07-29 16.69  0.63 1651
2011 31 2011-07-30 2011-08-05 16.58  0.98 1642
2011 32 2011-08-06 2011-08-12 16.14  0.75 1651
2011 33 2011-08-13 2011-08-19 17.05  0.91 1651
2011 34 2011-08-20 2011-08-26 18.33  0.73 1651
2011 35 2011-08-27 2011-09-02 17.23  0.82 1651
2011 36 2011-09-03 2011-09-09 17.23  0.73 1650
2011 37 2011-09-10 2011-09-16 17.18  0.50 1651
2011 38 2011-09-17 2011-09-23 16.41  0.27 1651
2011 39 2011-09-24 2011-09-30 16.88  0.54 1651
2011 40 2011-10-01 2011-10-07 16.25  0.64 1407
2011 41 2011-10-08 2011-10-14 14.67  0.38 1651
2011 42 2011-10-15 2011-10-21 14.75  0.23 1651
2011 43 2011-10-22 2011-10-28 14.28  0.34 1638
2011 44 2011-10-29 2011-11-04 12.17  0.48 1651
2011 45 2011-11-05 2011-11-11 10.98  0.35 1651
2011 46 2011-11-12 2011-11-18 10.75  0.40 1651
2011 47 2011-11-19 2011-11-25 10.57  0.38 1651
2011 48 2011-11-26 2011-12-02 10.45  0.25 1640
2011 49 2011-12-03 2011-12-09  9.77  0.30 1651
2011 50 2011-12-10 2011-12-16  9.70  0.28 1651
2011 51 2011-12-17 2011-12-23  9.49  0.36 1651
2011 52 2011-12-24 2011-12-30  8.77  0.38 1651
2012 01 2012-01-01 2012-01-07  8.42  0.39 1615
2012 02 2012-01-08 2012-01-14  7.78  0.38 1651
2012 03 2012-01-15 2012-01-21  6.70  0.46 247
2012 04 2012-01-22 2012-01-28  6.30  0.78 913
2012 05 2012-01-29 2012-02-04  6.94  0.37 1649
2012 06 2012-02-05 2012-02-11  6.40  0.34 1651
2012 07 2012-02-12 2012-02-18  6.19  0.30 1046
2012 08 2012-02-19 2012-02-25  6.38  0.24 1651
2012 09 2012-02-26 2012-03-03  6.02  0.36 1651
2012 10 2012-03-04 2012-03-10  5.83  0.35 1651
2012 11 2012-03-11 2012-03-17  6.25  0.26 1651
2012 12 2012-03-18 2012-03-24  7.09  0.23 1651
2012 13 2012-03-25 2012-03-31  6.20  0.65 1421
2012 14 2012-04-01 2012-04-07  5.45  0.72 1651
2012 15 2012-04-08 2012-04-14  6.03  0.33 1651
2012 16 2012-04-15 2012-04-21  7.27  0.37 1651
2012 17 2012-04-22 2012-04-28  7.77  0.30 1651
2012 18 2012-04-29 2012-05-05  7.91  0.43 1651
2012 19 2012-05-06 2012-05-12  8.33  0.40 1651
2012 20 2012-05-13 2012-05-19  9.02  0.38 1651
2012 21 2012-05-20 2012-05-26 10.70  0.65 1383
2012 22 2012-05-27 2012-06-02 11.91  0.90 1577
2012 23 2012-06-03 2012-06-09 10.23  1.10 1649
2012 24 2012-06-10 2012-06-16 11.94  1.05 1651
2012 25 2012-06-17 2012-06-23 13.28  2.33 1647
2012 26 2012-06-24 2012-06-30 13.71  1.20 1651
2012 27 2012-07-01 2012-07-07 15.85  1.09 1642
2012 28 2012-07-08 2012-07-14 16.61  1.21 1651
2012 29 2012-07-15 2012-07-21 18.58  0.94 1651
2012 30 2012-07-22 2012-07-28 18.23  0.70 1651
2012 31 2012-07-29 2012-08-04 17.51  0.84 1651
2012 32 2012-08-05 2012-08-11 18.41  0.82 1624
2012 33 2012-08-12 2012-08-18 19.74  0.81 1651
2012 34 2012-08-19 2012-08-25 20.42  0.86 1498
2012 35 2012-08-26 2012-09-01 18.76  0.87 1651
2012 36 2012-09-02 2012-09-08 18.25  0.59 1651
2012 37 2012-09-09 2012-09-15 18.51  0.49 1651
2012 38 2012-09-16 2012-09-22 18.11  0.41 1651
2012 39 2012-09-23 2012-09-29 17.29  0.36 1651
2012 40 2012-09-30 2012-10-06 17.30  0.23 1651
2012 41 2012-10-07 2012-10-13 16.74  0.39 1651
2012 42 2012-10-14 2012-10-20 15.55  0.33 1651
2012 43 2012-10-21 2012-10-27 14.77  0.27 1651
2012 44 2012-10-28 2012-11-03 14.07  0.26 1651
2012 45 2012-11-04 2012-11-10 13.04  0.34 1429
2012 46 2012-11-11 2012-11-17 12.61  0.42 1651
2012 47 2012-11-18 2012-11-24 11.68  0.41 1651
2012 48 2012-11-25 2012-12-01 10.41  0.35 565
2012 49 2012-12-02 2012-12-08 10.26  0.15 1651
2012 50 2012-12-09 2012-12-15 10.02  0.33 1449
2012 51 2012-12-16 2012-12-22  9.37  0.40 218
2012 52 2012-12-23 2012-12-29  9.41  0.26 606
2013 01 2013-01-01 2013-01-07  8.10  0.49 1249
2013 02 2013-01-08 2013-01-14  7.90  0.27 1651
2013 03 2013-01-15 2013-01-21  7.80  0.34 1651
2013 04 2013-01-22 2013-01-28  6.83  0.59 133
2013 05 2013-01-29 2013-02-04  6.24  0.48 1578
2013 06 2013-02-05 2013-02-11  6.54  0.62 1651
2013 07 2013-02-12 2013-02-18  6.35  0.46 1651
2013 08 2013-02-19 2013-02-25  6.34  0.33 1651
2013 09 2013-02-26 2013-03-04  5.28  0.58 1651
2013 10 2013-03-05 2013-03-11  6.95  0.55 1020
2013 11 2013-03-12 2013-03-18  6.63  0.36 1651
2013 12 2013-03-19 2013-03-25  5.54  0.43 1645
2013 13 2013-03-26 2013-04-01  5.53  0.41 1651
2013 14 2013-04-02 2013-04-08  5.50  0.28 1651
2013 15 2013-04-09 2013-04-15  5.53  0.40 1638
2013 16 2013-04-16 2013-04-22  6.29  0.38 1651
2013 17 2013-04-23 2013-04-29  6.45  0.38 1651
2013 18 2013-04-30 2013-05-06  6.88  0.30 1651
2013 19 2013-05-07 2013-05-13  8.00  0.40 1651
2013 20 2013-05-14 2013-05-20  8.57  0.35 1651
2013 21 2013-05-21 2013-05-27  8.48  0.26 1651
2013 22 2013-05-28 2013-06-03  9.43  0.44 1651
2013 23 2013-06-04 2013-06-10 11.06  0.35 1651
2013 24 2013-06-11 2013-06-17 11.31  0.23 1651
2013 25 2013-06-18 2013-06-24 13.12  0.73 1651
2013 26 2013-06-25 2013-07-01 13.57  0.72 1596
2013 27 2013-07-02 2013-07-08 15.94  0.57 1624
2013 28 2013-07-09 2013-07-15 17.17  0.78 1297
2013 29 2013-07-16 2013-07-22 18.16  0.64 1651
2013 30 2013-07-23 2013-07-29 16.67  1.07 1650
2013 31 2013-07-30 2013-08-05 16.90  0.77 1651
2013 32 2013-08-06 2013-08-12 17.94  0.42 1651
2013 33 2013-08-13 2013-08-19 17.71  0.42 1651
2013 34 2013-08-20 2013-08-26 17.33  0.47 1651
2013 35 2013-08-27 2013-09-02 16.46  0.59 1602
2013 36 2013-09-03 2013-09-09 17.14  0.45 1651
2013 37 2013-09-10 2013-09-16 17.41  0.35 1651
2013 38 2013-09-17 2013-09-23 16.26  0.55 1651
2013 39 2013-09-24 2013-09-30 15.08  0.58 1651
2013 40 2013-10-01 2013-10-07 15.55  0.69 1651
2013 41 2013-10-08 2013-10-14 14.79  0.62 1651
2013 42 2013-10-15 2013-10-21 14.58  0.35 1651
2013 43 2013-10-22 2013-10-28 13.85  0.15 1651
2013 44 2013-10-29 2013-11-04 12.61  0.35 1628
2013 45 2013-11-05 2013-11-11 12.40  0.41 1651
2013 46 2013-11-12 2013-11-18 11.55  0.47 1651
2013 47 2013-11-19 2013-11-25 10.75  0.48 1651
2013 48 2013-11-26 2013-12-02  9.70  0.47 1651
2013 49 2013-12-03 2013-12-09  9.42  0.43 1638
2013 50 2013-12-10 2013-12-16  8.43  0.35 111
2013 51 2013-12-17 2013-12-23  8.24  0.53 681
2013 52 2013-12-24 2013-12-30  7.79  0.27 1651
2014 01 2014-01-01 2014-01-07  7.05  0.66 1469
2014 02 2014-01-08 2014-01-14  7.37  0.20 1651
2014 03 2014-01-15 2014-01-21  6.48  0.59 1651
2014 04 2014-01-22 2014-01-28  5.28  0.45 108
2014 05 2014-01-29 2014-02-04  6.23  0.49 1650
2014 06 2014-02-05 2014-02-11  5.48  0.71 1618
2014 07 2014-02-12 2014-02-18  5.22  0.67 380
2014 08 2014-02-19 2014-02-25  5.66  0.22 1651
2014 09 2014-02-26 2014-03-04  5.01  0.45 1649
2014 10 2014-03-05 2014-03-11  4.49  0.58 1651
2014 11 2014-03-12 2014-03-18  4.83  0.45 1651
2014 12 2014-03-19 2014-03-25  4.57  0.63 1651
2014 13 2014-03-26 2014-04-01  4.84  0.79 1651
2014 14 2014-04-02 2014-04-08  4.45  0.56 1651
2014 15 2014-04-09 2014-04-15  4.89  0.32 1651
2014 16 2014-04-16 2014-04-22  5.66  0.36 1651
2014 17 2014-04-23 2014-04-29  5.71  0.52 1640
2014 18 2014-04-30 2014-05-06  5.83  0.47 1651
2014 19 2014-05-07 2014-05-13  6.87  0.75 1651
2014 20 2014-05-14 2014-05-20  7.44  0.60 1651
2014 21 2014-05-21 2014-05-27  7.47  1.14 1651
2014 22 2014-05-28 2014-06-03  8.56  2.75 1513
2014 23 2014-06-04 2014-06-10 10.11  0.74 1593
2014 24 2014-06-11 2014-06-17 10.04  0.62 1651
2014 25 2014-06-18 2014-06-24 10.70  0.81 1651
2014 26 2014-06-25 2014-07-01 13.36  0.99 1651
2014 27 2014-07-02 2014-07-08 14.21  0.82 1650
2014 28 2014-07-09 2014-07-15 15.22  0.80 1650
2014 29 2014-07-16 2014-07-22 16.08  1.35 1568
2014 30 2014-07-23 2014-07-29 17.49  0.98 1651
2014 31 2014-07-30 2014-08-05 18.13  0.64 1638
2014 32 2014-08-06 2014-08-12 17.87  0.69 1651
2014 33 2014-08-13 2014-08-19 16.71  0.94 1651
2014 34 2014-08-20 2014-08-26 17.36  0.81 1651
2014 35 2014-08-27 2014-09-02 17.12  0.54 1651
2014 36 2014-09-03 2014-09-09 18.13  0.54 1651
2014 37 2014-09-10 2014-09-16 17.17  0.52 1651
2014 38 2014-09-17 2014-09-23 17.35  0.46 1651
2014 39 2014-09-24 2014-09-30 17.08  0.37 1651
2014 40 2014-10-01 2014-10-07 16.56  0.70 1651
2014 41 2014-10-08 2014-10-14 15.50  0.41 1651
2014 42 2014-10-15 2014-10-21 15.54  0.29 1651
2014 43 2014-10-22 2014-10-28 14.96  0.20 1651
2014 44 2014-10-29 2014-11-04 13.77  0.36 1651
2014 45 2014-11-05 2014-11-11 12.11  0.63 1651
2014 46 2014-11-12 2014-11-18 11.24  0.60 1578
2014 47 2014-11-19 2014-11-25 10.36  0.44 1651
2014 48 2014-11-26 2014-12-02 10.02  0.47 1471
2014 49 2014-12-03 2014-12-09  9.55  0.39 1153
2014 50 2014-12-10 2014-12-16  8.81  0.32 1512
2014 51 2014-12-17 2014-12-23  9.09  1.44 643
2014 52 2014-12-24 2014-12-30  8.98  0.20 1590
2015 01 2015-01-01 2015-01-07  8.40  0.34 445
2015 02 2015-01-08 2015-01-14  7.89  0.37 768
2015 03 2015-01-15 2015-01-21  7.65  0.60 1635
2015 04 2015-01-22 2015-01-28  6.68  0.52 1124
2015 05 2015-01-29 2015-02-04 9999 9999 0
2015 06 2015-02-05 2015-02-11  6.83  0.15 25
2015 07 2015-02-12 2015-02-18  5.82  0.33 10
2015 08 2015-02-19 2015-02-25  5.66  0.75 1210
2015 09 2015-02-26 2015-03-04  5.08  0.68 1506
2015 10 2015-03-05 2015-03-11  4.41  0.46 1629
2015 11 2015-03-12 2015-03-18  4.40  0.42 1651
2015 12 2015-03-19 2015-03-25  3.91  0.51 1651
2015 13 2015-03-26 2015-04-01  4.02  1.03 1651
2015 14 2015-04-02 2015-04-08  3.72  0.47 1651
2015 15 2015-04-09 2015-04-15  4.85  0.66 1651
2015 16 2015-04-16 2015-04-22  4.98  0.73 1651
2015 17 2015-04-23 2015-04-29  5.22  0.68 1651
2015 18 2015-04-30 2015-05-06  5.36  1.31 1626
2015 19 2015-05-07 2015-05-13  6.22  0.88 1539
2015 20 2015-05-14 2015-05-20  7.38  0.52 1651
2015 21 2015-05-21 2015-05-27  7.65  0.46 1651
2015 22 2015-05-28 2015-06-03 10.32  1.16 1226
2015 23 2015-06-04 2015-06-10  9.43  0.53 1649
2015 24 2015-06-11 2015-06-17  9.88  0.55 1309
2015 25 2015-06-18 2015-06-24 10.77  0.64 1254
2015 26 2015-06-25 2015-07-01 12.24  0.53 1637
2015 27 2015-07-02 2015-07-08 13.23  0.71 1651
2015 28 2015-07-09 2015-07-15 13.64  0.98 1646
2015 29 2015-07-16 2015-07-22 15.97  2.20 1650
2015 30 2015-07-23 2015-07-29 17.00  1.03 1651
2015 31 2015-07-30 2015-08-05 17.06  1.54 1619
2015 32 2015-08-06 2015-08-12 16.95  1.40 1651
2015 33 2015-08-13 2015-08-19 17.90  1.31 1650
2015 34 2015-08-20 2015-08-26 19.62  0.79 1651
2015 35 2015-08-27 2015-09-02 18.74  1.32 1651
2015 36 2015-09-03 2015-09-09 17.53  1.05 1651
2015 37 2015-09-10 2015-09-16 18.16  0.78 1651
2015 38 2015-09-17 2015-09-23 18.18  0.60 1651
2015 39 2015-09-24 2015-09-30 17.06  0.40 1651
2015 40 2015-10-01 2015-10-07 15.54  0.73 1651
2015 41 2015-10-08 2015-10-14 15.26  0.49 1651
2015 42 2015-10-15 2015-10-21 14.73  0.28 1651
2015 43 2015-10-22 2015-10-28 13.35  0.32 1651
2015 44 2015-10-29 2015-11-04 12.67  0.40 1651
2015 45 2015-11-05 2015-11-11 12.76  0.49 1651
2015 46 2015-11-12 2015-11-18 12.24  0.35 1651
2015 47 2015-11-19 2015-11-25 11.40  0.56 1608
